k_C1_growth,k_C_T1,k_P1_d1,n_T1_clones,n_T0_clones,N_IL2_CD8,N_IL2_CD4,initial_tumour_diameter,T_PD1_total,C1_PDL1_base,APC_PDL1_base,PD1_50,r_PDL2C1,r_PDL2APC,k_Th_Treg,k_K_g,k_MDSC_mig,k_Mac_mig,k_CCL2_sec,C_CD47,M_SIRPa,M_PD1_total,k_M1_phago,SIRPa_50,K_Mac_C,Vmcl,Kcl,Vmt,Kt,BSA,V_1,V_2,V_3,r_nabp,IC50_nabp,k_C_resist,k_vas_nabp,Kc_nabp,RECIST
0.006769749637262827,0.27124296756852706,7.086920922050025e-08,107.89679610394171,111.21902045211738,11.22143327487902,7.284959545319325,2.4295054230729236,21867.81797631271,214617.92965949138,53574.017487595615,5.189027391824998,0.0050269528043593425,0.016320337395967725,0.012157976885626285,5.7006965004128975,21089.144142967678,148346.5056433399,3.416762771802097e-12,142.3500596233455,70.32168642924077,42807.68105331586,0.09334300921962385,31.610526389336336,3.0724075850285057,8163.595688073524,28.369377811957783,312945.6691890574,5862.596565447276,1.6338343888347233,16.622084630808082,1851.1891971398663,88.9941112334547,1.7259030138103897,95.21777251238204,2.836297693118874e-05,0.000802436196987044,66139441.943468586,SD
0.007666274202418182,2.4463965373274577,7.361564899532937e-09,35.54845837838305,63.12448502855819,11.240727433723487,8.647965012958036,3.314894412089234,33864.643846325744,151830.16418070628,129586.94909470562,1.8461384002727015,0.0022872324165449888,0.017195181302790023,0.014527967592685138,3.8979166765385624,5894.654856220495,322441.92806374776,1.0123899537391802e-12,232.58431656825,163.98867845637784,6747.7917477309475,0.19861326410414165,29.161368309169568,0.3872817331192263,8180.723536586655,47.96648307525882,289279.90107551205,5557.0070520622485,1.9784837106301656,16.675377089917305,1807.681232560719,69.85316866433976,1.1688794843716444,46.477559809106026,0.0003412077417008049,2.2261320410828446e-05,54836365.75930156,SD
0.00672689336523262,0.15621590590351642,4.169895239871244e-08,37.32389665578622,153.53830117800328,11.438394808101105,7.179689772511428,2.413956412376524,14098.567687436594,221986.91795601288,152819.96170106178,1.5510343199134802,0.0013737248584677413,0.07034969521359358,0.009693456505747612,3.7251837187781103,12677.13861755212,185186.4100279049,5.358692088134323e-12,613.3986060509659,175.7103060811699,12480.212098147329,0.7440805215154911,32.749406942147694,0.2890109838399673,8650.239670346946,37.59346274043024,450133.3559144082,4829.807326513113,1.4582434155546178,15.314124267551,1824.3513690556779,82.39574580614459,1.0618626900098913,143.5345469269112,7.563870935741864e-05,4.67192116361177e-05,56809883.74412343,SD
0.029174657638850156,1.7952026951907891,6.534842406371709e-08,39.41643175986246,59.08118350908687,11.646390576557684,9.91838527873449,2.4586231260297975,43268.29532389868,264069.9901118869,244399.7715644517,27.867427162233696,0.048421922851849195,0.011158520260119981,0.016692758803511253,4.924256663008577,10951.617678768916,227902.10702703995,1.127048788319821e-12,669.6518217021751,80.20247621312623,3382.771115298853,0.34798645911676707,78.28959072162644,3.3621206363772362,6698.015277937299,53.78138239231929,219062.4351745926,2466.72500399897,1.3067317671051477,15.204930035690023,1583.6518086531028,94.85027381314131,1.3015590591904695,65.47943445587909,0.0007709134497559144,0.0003930647221933178,122197390.1070803,PD
0.004562482798918459,0.14774894009977396,2.15690751571323e-08,79.94112661538361,59.93720674157366,11.00577082964704,7.500185945795655,2.4937608546512418,14410.419700527635,170547.1514397706,52197.15028529078,1.8753521910346747,0.01177467206460715,0.02368412209438662,0.016433651629577908,4.000233104563861,6542.344901497548,346066.54049789486,3.4617652214551237e-12,297.2247047275479,112.39880992548134,1842.7717073255299,0.1683673074808357,31.455678021665364,5.1082296046680495,9590.200620757647,34.91957230412778,348194.06731946126,3248.5350819623727,1.8138937080442923,16.798840733833657,1873.079237146642,65.85072272224453,1.8003181692519745,52.726879418472244,5.1743834354276196e-05,3.8719920528806474e-05,158498905.90876463,SD
0.009496990163759319,1.3896079132999963,9.752348926582652e-09,166.50872372512885,41.47781832907231,11.959393606314274,8.961439434439011,3.5702115135716417,12402.95118278969,64297.219455209415,127674.05428969278,7.782349606965871,0.006972588571835669,0.038400283764670105,0.03690225535840028,3.8069380750208883,10628.598144227231,397760.4398635964,2.376922227891846e-12,147.56087023218646,141.94826219900662,3562.6538320136287,0.05123714545353691,57.10884163743863,1.272358441160869,8526.41874237902,43.486557468040345,285373.0468828303,7393.1923687499575,1.5741288319626394,15.99487188620008,1756.3561955077912,91.66793845716101,1.1062316925763016,105.22750469811687,0.0003161684476740487,0.00034962937449878947,50073084.131036155,SD
0.010505116677119414,0.5240022570777261,2.7865562128252864e-08,73.39680737490283,37.853832944463406,10.806506679728827,9.79542637338255,2.920283927997258,42555.30914176334,59945.30961201254,62886.23833928812,9.22611683688231,0.0024545377569394726,0.030580504672531136,0.03947379029395852,2.519135662008618,5696.610923254077,660628.8673435787,9.213564889995383e-13,613.8967739598979,168.57323977227713,18685.485868367065,0.45430586528952377,21.788414898788485,4.141094122308444,8109.301497409384,55.476115819022276,198461.2403083686,5859.468796298715,1.6680868946538903,17.53013086034564,1743.501881319101,61.846574204149384,1.7007200583432645,236.6203909819974,0.00015260201012967152,0.0004006018019047042,217976509.77125007,SD
0.006449986800331108,0.2219300049810787,3.7350828780931746e-08,63.0987244557405,19.412753233598362,10.795065162412127,7.2569494958045775,3.133775533966185,15281.80121835023,87388.41792865533,218500.56066450328,18.77155215200852,0.0010646749908183924,0.009802731395874514,0.03530865920003559,5.294517026671151,2224.527961688389,215940.0563935386,1.1599575843902733e-12,394.3649098888651,106.59165614062351,19307.092777405407,0.049510305175825144,35.46190917839313,2.6663954375940495,7488.373928517729,46.41729286317505,309319.81273904967,3672.052265993514,1.9317130140869272,16.356752576396538,1833.4700709099714,69.2526302024523,1.5312209383695716,23.207695683876352,0.00014876956573485595,0.00013928189041679365,373371379.86935025,CR/PR
0.011260558482330896,2.778855113080327,2.4680961257714263e-08,89.12527926627779,80.05846267419139,11.364979143291263,9.22987955253039,2.514453294622805,24658.644384901032,119650.74195361034,55572.37576462104,6.765367000432473,0.024489376292845394,0.009610812361687177,0.004141541431269751,5.860140895536,9995.241671411904,98365.87036792429,2.3486149629818837e-12,110.98097382695892,74.76923889393713,30534.804484743567,0.2703378782277105,33.667758685176324,3.646030595575363,8943.67967435592,35.13789546247853,348051.95691117167,2508.789422428277,1.4251024920025221,17.376479116080358,1441.8581656572317,86.58554549300872,1.0332384160843249,89.84457327992503,5.019671577769805e-05,0.0002049841014178231,51035244.14772657,SD
0.0026902379311501516,2.391136624519072,3.173037261492545e-07,172.1105653331189,92.05561392503412,10.88040633463746,8.230704646758415,1.8790602699148542,30008.554253876497,182999.21967731777,198857.50971245323,1.0433017484973963,0.002300690522953389,0.0011480363033621976,0.00798423827867404,5.622156267689675,5653.109035543032,115432.46547962454,2.5049779674006086e-12,210.93715757334763,155.87384879325765,17295.360955958928,1.14931546562146,20.428512289422763,3.074689994163455,7468.468868388478,45.03059849600864,292569.12880276516,5432.2638408227995,2.326970815119833,16.757440405471616,1744.7302713053512,79.50006154372028,1.075908900704312,50.10695625690716,4.8627521577818716e-05,0.0004204666244997789,21903263.93862384,SD
