k_C1_growth,k_C_T1,k_P1_d1,n_T1_clones,n_T0_clones,N_IL2_CD8,N_IL2_CD4,initial_tumour_diameter,T_PD1_total,C1_PDL1_base,APC_PDL1_base,PD1_50,r_PDL2C1,r_PDL2APC,k_Th_Treg,k_K_g,k_MDSC_mig,k_Mac_mig,k_CCL2_sec,C_CD47,M_SIRPa,M_PD1_total,k_M1_phago,SIRPa_50,K_Mac_C,Vmcl,Kcl,Vmt,Kt,BSA,V_1,V_2,V_3,r_nabp,IC50_nabp,k_C_resist,k_vas_nabp,Kc_nabp,RECIST
0.005981365023699646,0.10133123353644845,1.811311209198354e-08,95.12185493616957,27.80878559153987,10.575104460807768,7.467628181968144,2.0789500911777314,44566.32693957262,150800.69229921116,135771.05361878706,3.3157943228839626,0.018937319768243914,0.09210601672052604,0.044935302133770144,4.705958423502515,5870.467862741985,257178.2533038569,4.009844549466475e-12,519.869546152145,58.05366572703159,2612.184261025798,0.060198211826598555,39.48315281697505,1.1327672625112615,9749.36912624121,35.79123041574066,233373.79744871074,3480.7227974088155,1.8943242406862129,16.76621953715474,1685.284497556227,86.52420343919069,1.6253701065109274,160.7421373103798,0.0002081961758827423,0.00014156122736064703,14641660.245537128,SD
0.008176493694725395,3.890482429129275,2.3211819987186283e-08,89.6028594660271,12.965778926159995,10.39797791548227,8.268123723716553,3.52687731377324,17318.668493545316,53819.444606492776,107354.6657362479,6.140140273138624,0.0023559054947992833,0.019003962031450747,0.011152922340196636,3.355610026042114,9454.022145002198,302904.17104099225,1.7777447385091654e-12,222.7432665539058,104.93728476359291,2312.1229994034734,0.20516085832327624,83.27447091836127,3.5023130190441822,7448.42429266032,39.887444430880265,234010.65870634472,7796.795111007671,1.3150734359551586,15.34096617656708,1507.398656354217,67.95148218642362,1.4203099051831,35.88411819756115,0.0001704974752238726,0.0012993052676695631,105360600.38124357,CR/PR
0.016072668768062733,0.4892725674705526,1.1674595807040051e-07,85.04519777222295,119.97214314337786,10.703103618657979,7.3492893902137055,1.9463085108729048,31453.13025126416,82089.6254929883,153766.98084048898,3.999464689526659,0.03292277797941551,0.010939461563039087,0.01698314868221075,5.50055895054903,9510.912641810533,208165.15153077006,1.993755949701217e-12,685.3126531048739,35.91876548754524,47504.45566210097,0.06384125888931096,43.08781562595185,0.6767338509801256,7197.269127214196,52.859609698533475,460111.49072936433,4794.449552704944,1.6512986942253307,13.967060363989338,1828.4985451075077,87.38148836094771,1.5693145263116162,76.26911271194078,0.004537179182372141,0.00010406033415786406,217559485.77512932,PD
0.005768582720872191,0.7879931980984638,1.1958656079177913e-08,151.17247873641014,56.79099401957398,10.370745526384638,9.419797768156942,2.522355933852624,56032.79806401339,145731.4503067227,150210.86722123396,4.634760951797904,0.03619018640027603,0.002645903308296614,0.017858561373552188,3.528901299954563,23466.493229934516,570978.281407613,2.313608396953692e-12,176.3559552739209,79.91066706852541,12451.577867607837,0.6340194544150511,34.82935223961516,1.750287364754859,9119.368025270092,44.88542063296044,472674.1603924647,4461.296969827521,1.574405646312283,15.009021903603983,1865.62486781952,63.946006538018445,1.6600457954313232,140.74162111619486,0.0003977927100633075,6.095391536915086e-05,65221582.64718167,SD
0.023138397928225744,0.3639434768021542,3.649194097361973e-08,78.6096692132454,29.91013661139313,11.722458503548804,7.986033772524394,1.8534688298254247,19574.620054531057,208116.22968091673,68872.93867649579,2.360306415681592,0.04321922789954592,0.04222111002333286,0.06039807434282993,5.204754382031867,12977.374901926916,163912.1459273512,1.2202232508857768e-12,431.22372016915307,117.00319649436034,21991.38604725973,0.41481892069755677,19.5904544291446,2.4740549880360088,7333.878228105235,25.832136515389184,286181.77766614314,7422.658894796639,2.0201054100517193,15.827137072630462,1848.436075540611,74.41471023130093,1.7331058217610669,96.81052656148648,0.00012386940210593305,0.00021366182327787485,13998077.696342772,PD
0.009833016011726457,0.6895373804306895,2.052992863463314e-08,75.10724262059159,151.26720742370298,11.850095633563232,9.26543484369259,2.0734680399915586,56722.729166873905,88313.25367048623,81090.2224950371,7.825489871529957,0.0035682307246856864,0.002374038038846016,0.014259831003392575,5.482684287504375,10297.123549140302,177512.2322973553,1.3206775196748053e-12,107.25971106509337,77.34798317629853,3367.581793321658,0.1303479571681857,54.679367524667185,6.810100245589903,9662.777932084766,46.957834610195775,502703.0712643803,4374.767589536479,1.8232822464775635,16.037297047715242,1798.1989853469838,71.20494106260331,1.8530735952391701,31.656301301871096,0.0004636052341000866,0.00331410909106007,39271655.923662595,SD
0.003678640185001409,1.4511742045095375,4.8847620396966604e-09,86.77821061999495,198.9707462885355,10.73874016742175,9.8238117612304,4.194388036460578,34000.33522387417,56274.76252924983,54193.59114653574,1.430131840798436,0.028602815170963265,0.008491547265453071,0.01491242151512904,5.242021434125894,13802.1905686429,291259.5548511888,3.1176543376889977e-12,293.4600307241914,56.822703786536096,17638.758722887156,0.3613552491018346,50.52629249213496,0.44285704405517246,8382.771928942544,50.123994540648596,448774.20494394447,6785.526939182398,2.354839353184798,16.708060289999878,1677.5394888910002,72.27634952796016,1.4818253192474808,23.172149572211328,0.0003531760726836244,0.0008517772883505616,21296831.680496007,SD
0.015168688562432586,1.0817160323747856,1.463020529034638e-08,57.459447867243405,20.762528236763753,10.474925917665752,9.499394539516011,1.702158599385427,16546.784583573117,139676.39409950795,103720.9155538714,3.6012626587498344,0.006224532460802759,0.01068914321993078,0.00921342519862753,3.972676051745331,18514.197765684963,189769.0789916048,1.745104299580041e-12,456.1887616284066,98.14520914016785,3310.9672529652375,0.23871054269052672,36.01342761257532,1.1694829819882642,8600.260313506911,28.256796964210807,226296.48610735545,5038.105674926732,2.042180034603113,15.403650645890274,1850.827014743207,93.82041040112207,1.7162309204736417,258.5052812340687,0.00013175615124570988,0.00021064804122056574,419472136.9602692,PD
0.007740689696433921,0.209237488010435,1.7940802182421543e-08,106.17439251336678,25.56144858362382,10.882288489759537,9.828438768467924,2.4373135358069593,30968.400375652724,166010.10060929536,80467.53438608264,3.3887133689415116,0.0042964220292489325,0.03137740410346039,0.02117341226631922,2.3732318736700035,5278.1031431149695,61208.90307391888,2.800638843069586e-12,650.4387547666294,57.050445951200956,3257.990598088889,0.13216544385374773,52.6931272483105,13.73124303764219,9263.316539728841,29.42163892598053,333955.09777683276,5308.175031278184,2.035948866961758,17.651704746295394,1674.3346828181973,77.67051425807577,1.6503741052056862,137.1082554587087,0.00011833177716986102,4.553941149754848e-05,75899978.48602174,SD
0.005216988575586327,0.6191406211298118,1.5517459022829423e-07,70.37591147622825,137.20355311825946,10.166800789419636,7.586613057183412,1.814121686697938,31350.076858678356,222391.27271385206,203589.7608464141,4.978846447989376,0.022836474099239126,0.005249279806870815,0.013070015362139156,3.2092734113860457,4790.262013279409,162107.13209031525,3.0272451032752524e-12,497.94315446512445,124.23199489330631,15250.340022958908,0.25754494537510314,37.027385983751664,1.9201865468260406,9330.203752584825,32.19386133094717,275888.59533340123,3208.312066551483,1.7093978771093639,14.40549966313789,1549.5378412838024,79.85849126886528,1.0060405405937978,11.96636296603536,0.00017649148323753796,0.0001475952165270585,52921031.01028965,SD
0.004348707171774076,0.43076065705596234,1.9056755918121413e-08,71.12984999317817,19.25526880442123,11.432316138592931,8.99290640954415,1.4974888738780994,42761.093381267514,136052.51071628265,74549.86485524225,1.0900851604613886,0.026244672400675732,0.09463777178700011,0.03672406333676065,3.814310304257215,13457.539897575523,338833.12693118816,7.733498284747735e-13,483.96813261918203,48.460843258620045,1990.3037892248633,0.28429727559407736,57.70962571002819,3.7664450769375075,7865.311127618752,37.20292166820059,239757.90270814335,2854.8605744433726,1.852518549892161,13.791407710844359,1546.1950846445857,73.38559263154895,1.393767695879875,169.39156158692367,9.231238136062138e-05,0.00022376932787681534,191762446.83540034,SD
0.004845519172279896,0.35742803411164237,8.296748193786158e-08,115.27231404240833,58.83804950964923,10.944980835692697,8.837717183718519,1.6595154027187249,37270.9274819573,76682.82931804731,103645.63423034344,2.9633421892339324,0.05936758970085261,0.035849795447569915,0.004572151087934844,3.097040877601796,6251.995072483333,258768.2826619561,4.048833783971113e-12,566.5682987218574,117.532638996938,1902.7526088563422,0.8034036113175942,40.23580621730945,3.1270414431390137,7897.935825835077,55.61256594702043,309892.7201816616,2242.455584936696,2.065918259064042,16.291497507327342,1474.8725057781119,72.39102744864869,1.6135370412883936,123.74552715737002,0.00014269917300083383,0.0014021415689755609,799562105.7064993,SD
0.005884569503135175,0.3844210374640895,2.8892038856726148e-08,94.70615775365069,82.51806124409339,11.100803124763306,8.213924362190925,2.2782537955839373,36543.44603318322,103599.21612805709,190106.93177701416,1.9371953104724908,0.021835887903291756,0.09613260705397597,0.025895803733714442,3.7484421261211263,13930.62114171484,104547.89433749235,8.202503941971694e-13,589.1829113799429,89.85211319610957,3876.4175924470055,0.5354065832567029,39.81567147514038,10.503571463574108,9824.55655038854,26.357040462916032,195532.2544587006,7283.066800831256,2.07957912643852,14.796227777191465,1581.1355769094434,86.56480056030784,1.9303013303925631,18.868262569038194,0.00024704206868908496,3.3243736334000954e-05,78397296.36031069,SD
0.0027868813180972627,3.3736099861890523,8.386949301832002e-08,24.908053204319387,125.68334165787779,10.823610658348251,9.179025153938385,3.642958091061729,12476.9008675293,97942.17740649724,109808.93205553941,2.23997754043969,0.0034513275730460517,0.004609324507294862,0.010827361881037063,3.7845384813388625,8214.521321258982,140334.04226238962,2.092725688862541e-12,268.0701534063768,39.48166921546639,2976.064033595442,0.3463639611503488,90.35350762790303,3.8306407113561516,9576.369101643957,44.20384770041278,246898.39608084637,3463.7128553608663,1.3312927045165817,13.943182103322846,1840.450496593548,97.95740726205109,1.0409107026107616,437.988728071319,0.00017182433713370987,0.00023933805627142905,39862345.703168765,NP
0.008036263887726304,0.41037534562912936,8.440461469004793e-09,57.075919365708074,22.00154469034457,10.200309143216375,7.40222416883756,2.1371929788354787,33925.00131698567,248702.35501260366,59355.64479848184,1.8949431794920657,0.06729200822903356,0.002357946132990117,0.011037521702745624,4.4071469731750605,7483.413848736973,320695.0381294708,1.1655482570634948e-12,429.53790040280757,116.84657747149708,19484.50386209897,0.606314917377253,35.579654569692664,3.0258857166997153,6611.067317453907,27.67663875837631,474395.98296887643,2624.9100025660778,2.357148079854557,15.71756291657097,1585.5242715728707,84.64142485829007,1.328336704333665,98.6005246455239,0.0005502267348313375,0.0002555214751125454,72915501.69858508,SD
